Name,Age,Email,Phone,Street,Sity,State,Zip,Lon,Lat
Daniel Lopez,44,ysimmons@example.org,(702)021-9017x13813,1479 Mccormick Flats Apt. 364,Lake Joelville,OR,02353,-83.651251,-82.547856
Wesley Sims,58,andersonchristopher@example.org,+1-754-151-2350,3719 Franklin Trail Apt. 466,North Robert,SC,99511,-127.342775,56.780474
Alan Meyers,67,lauren72@example.org,001-944-277-5662x0707,471 Devin Grove Apt. 875,New Markberg,HI,75860,-71.957725,-68.8262465
Kenneth Bradshaw,74,weaverbenjamin@example.net,(976)571-0111x2473,8927 Anthony Lane,West Amber,WY,87402,-88.494689,68.476284
Miguel Leonard,32,cjohnson@example.net,(595)886-9784x17976,273 Scott Springs Suite 105,Kimberlytown,RI,62191,60.229105,20.8619295
Andrew Alvarado,37,mccormickregina@example.org,001-952-633-4094x116,9776 Hendricks Wells,North Michaelhaven,PR,12262,124.665268,-29.3288315
Ryan Thompson,46,robertdavis@example.com,001-927-354-7653x06084,82773 Foley Valley,Lake Ashleyhaven,ID,74792,-6.821852,-13.8660535
Carrie Smith,50,whitevictor@example.org,+1-205-385-2422x132,49765 Lauren Courts,Valenciafort,IA,63167,-1.650010,-80.6663795
Michael Myers,18,jamiehall@example.org,706-087-2261x8721,423 Michele Ways Suite 576,Justinchester,MP,19002,-51.060165,-2.145725
Krista Garcia,67,susanaustin@example.net,728.900.6188x777,645 Bethany Terrace,North Megan,OH,02182,95.201521,-17.302962
Charles Sanders,28,cunninghamlisa@example.com,001-285-227-1216x74682,49032 Gibson Loop Suite 263,Morganview,IA,69023,-93.572140,-17.7120395
Anthony Miles,20,martinmaria@example.net,+1-627-529-9269x73506,51239 Austin Fords Apt. 761,Stantonchester,ME,50723,-16.487575,-21.399900
Carolyn White,62,sellis@example.net,487.979.0134x610,224 Steven Drives,Port Tonyton,NC,08387,-6.893207,-62.880439
Sue Hanson,61,karen55@example.com,+1-392-057-4014x727,63227 Michael Underpass,East Paige,GU,33158,-88.607092,2.102818
Patrick Brown MD,66,lbush@example.org,431.085.2645,0067 Michael Parkways Apt. 216,South Michael,AR,94934,-63.715449,50.6901665
Alyssa Johnson,47,carol82@example.net,+1-701-708-1530x197,474 Mark Place Suite 274,Bauerville,AZ,86145,-109.323846,14.2191635
Darren Lawrence,46,martinezdiane@example.org,409.598.9775x95978,67577 White Common,Michellechester,OK,92787,161.907307,50.865818
Harry Nixon,80,qbaker@example.net,711.446.5663x794,1406 Crawford Brook,Port John,IL,29331,47.813863,77.5298405
Mallory Wood,53,kelly02@example.net,001-096-152-6901x370,693 Taylor Fields Apt. 062,Timothymouth,OK,59161,-86.014013,-25.2170615
Norman Steele,30,emily56@example.com,+1-204-045-0735,99194 Madison Flats Apt. 408,Stephenstown,VT,77527,121.256243,82.4600685
Lori Rodriguez,73,micheal90@example.org,030.551.8486x11607,907 Blake Falls,Johnburgh,DC,80890,45.069045,-23.629692
Kevin Shaffer,18,donna45@example.org,(626)895-1591x2266,7159 Amanda Rapids,Butlerbury,AL,80230,44.227280,-30.180519
Deborah Olson,80,sjohnson@example.net,(635)054-4634,488 Barron Hill,West Gloriaborough,TN,34267,121.951220,-76.0350055
David Morgan,39,martin14@example.com,+1-259-651-3517x8967,546 Rivas Lock Apt. 554,East Angelatown,MI,27374,-70.899187,-34.7436105
James Jensen,36,zhall@example.org,001-350-017-4338x6772,5993 Gina Loop,Davidsonton,TN,19150,23.120509,54.1831975
Matthew Ellis,65,ncurtis@example.com,+1-919-483-8396x64377,97755 Smith Place,Woodland,WV,12307,113.459227,-45.676531
Michael Davis,20,iduncan@example.net,865-424-6697,5041 David Passage Suite 217,Mollystad,MS,97081,141.212603,-62.8704535
David Moore,37,vbutler@example.net,(623)054-2723x86407,544 Lori Mountains,Davidview,DE,91460,-96.108166,-39.9977445
Rebecca Hansen,54,qfranklin@example.net,+1-112-864-4804,59200 Davis Oval Suite 932,New Suzanneborough,CO,30778,137.583160,-27.0892185
Barbara Robles,73,victoriarichmond@example.com,(145)808-7714,6612 Curry Gardens,Lake Michaelfort,MN,29624,-5.378021,77.432218
Ryan Gonzales,18,kimberly97@example.net,(723)335-1905,15753 Mendoza Club Apt. 837,North Micheal,NH,22084,-124.111526,-81.073968
Ann Williams,78,blevinsmolly@example.net,001-767-484-6187x018,860 Kathryn Run Suite 115,Deniseport,MA,21462,-139.834843,-67.2110195
Carol Foster,22,martinezjordan@example.net,001-168-223-6562x749,8730 Heidi Club Apt. 821,East Jonathan,OK,92902,-84.477315,50.2326135
Dustin Walters,41,bfoster@example.com,719-409-1629x589,70296 Williams Meadows Suite 830,Andersonstad,MO,48969,-142.152346,-78.7029265
Brian Hanson,75,donnajuarez@example.org,273.168.5573x68106,47335 Nicole Corner,Petersonstad,RI,38415,31.587064,-73.6826675
Hannah Lopez,52,graycourtney@example.org,001-082-970-2192x520,9082 Ashlee Keys Apt. 342,East John,DC,43198,142.828868,-20.9397615
Ryan Ryan,60,ghenderson@example.org,001-121-456-5773x9604,5368 Harris Key,East Dana,DE,90703,-131.954834,69.845026
Jeffery Smith,48,courtney70@example.net,+1-151-306-1444x655,4202 Richard Spring,Martinezport,CT,19131,-146.263732,71.599475
Brandi Cummings,56,jmunoz@example.com,+1-383-999-4184x61570,299 Nicole Forest Suite 201,Lake Melissamouth,NH,58575,45.685703,29.6128135
Stephanie Jackson,57,medinaerin@example.com,001-865-061-0635x9663,42335 Wood Plains,New Danaville,GU,84772,-55.493610,33.510970
Mark Gregory,73,davidschneider@example.com,001-308-038-7479,603 Katherine Spur Suite 029,Lake Christopher,NY,48662,-167.608384,65.9792015
Christina Decker,62,ujefferson@example.com,001-491-568-9977x126,442 Caitlin Center Suite 271,Lake Austin,MH,54400,-94.946056,-44.3423705
Joshua Perez,69,peggy49@example.org,319-384-9478,59850 Martin Lock Suite 522,Middletonstad,NJ,15443,-43.816219,52.4604755
Katrina Richardson,28,christyhoffman@example.net,001-277-999-9806x975,75598 Phillips Spurs Apt. 187,New Dustinport,SC,63070,-37.356093,66.8009565
Michelle Austin,80,nhawkins@example.net,+1-584-828-6960x889,792 Bird Groves Suite 283,Singhshire,AL,29592,81.833703,-74.2737695
Benjamin Myers,28,hayesbelinda@example.net,+1-315-671-0368x2880,982 Elliott Turnpike Suite 492,Whitestad,ME,38097,171.434053,49.741163
Kayla Wright,20,sarah57@example.org,414-306-2824x28426,3185 Gentry Path,North Gregorytown,CA,20892,-55.549669,37.543407
Colin Reid,50,natalierodriguez@example.org,245-861-2576x1705,94025 Brenda Fork,Parkertown,WI,38342,-124.254964,84.8960405
Kathryn Lynn MD,25,collinskatherine@example.com,(935)477-2411x784,8469 Donna Villages,New Christina,VI,32423,-44.374228,73.7951125
Albert Mcbride,38,xroberts@example.org,438-179-5802,14153 Valerie Flats,Lake Douglas,WA,52539,-173.464567,14.3407405
Kevin Taylor,54,gmcintosh@example.org,110.132.4236,5725 Goodwin Place Apt. 915,West Ashleyside,IA,40163,-14.698068,68.342526
Charles Edwards,66,ndennis@example.org,1892071078,9758 Fitzpatrick Ports,West Jerry,CA,30508,-178.545910,58.9952125
Calvin Rodriguez,21,kiara77@example.org,0767336035,96606 Diana Stravenue,Colehaven,KY,17455,163.798097,-58.6006655
David Torres,22,william60@example.net,001-917-686-4694x0221,0167 Janet Camp,South Nancy,AK,67310,-91.916359,-29.581800
Richard Jones,51,heathergregory@example.net,854.811.7120,1238 Steven Radial Suite 999,Lake Alyssamouth,MI,69116,83.686419,14.350893
Craig Herrera,39,lesliechavez@example.net,001-553-809-4427,718 Tracey Curve,Gordonburgh,HI,29533,135.673995,15.9198775
Alec Moore,47,bianca70@example.net,249.655.6665x78934,814 Jodi Street,Connorside,IL,30760,-52.416562,-0.1592775
Shelby Kim,75,andrew80@example.net,047-979-7768,053 Shannon Square Apt. 344,North Stephanie,MO,33609,76.010744,37.541479
Dwayne Martinez,67,zacharyramos@example.org,313.078.0629,030 Lori Wall Apt. 809,Courtneychester,KY,20559,46.638991,84.2443875
Raven Jennings,42,stephaniemartinez@example.com,(708)644-6727x492,575 Jennifer Motorway Apt. 697,West Chrisfort,FL,72952,45.970741,75.5955285
Brooke Freeman,73,juliedyer@example.com,(959)613-8844,2584 Mark Roads Apt. 953,Kellyborough,MP,54087,68.939769,-10.9747075
Mary Hernandez,27,christinecarson@example.net,809-766-0885x72336,33039 Lee Orchard,Tanyaburgh,IL,80253,-173.997607,66.391407
Taylor Diaz,38,villarrealjared@example.org,466.255.7437x81942,601 Walters Tunnel Suite 658,Riveraview,MO,94736,13.532235,-62.9610305
Bryan Rodriguez,32,evansbrandy@example.org,936.051.9955,322 Jeremy Row,Davidhaven,SD,89662,104.475606,-24.9289885
Scott Sanders,30,williamsrose@example.com,+1-004-219-3576x615,040 Snyder Mountains,South Charles,KS,60288,177.372358,62.199857
Gavin Fuentes,38,ashleysmith@example.net,+1-965-571-0372,387 Walker Flats,Samanthaside,MT,19267,83.132259,79.489133
Brian Martin,68,qphillips@example.org,374-169-1723x338,8084 Charles Islands,Robinsonton,PW,68360,92.308519,63.957344
Alicia Thomas,24,millerjonathan@example.org,001-521-531-0715x55981,549 Michael Mountains Suite 966,Dorothyborough,TX,88388,-129.282646,-42.3500965
Victoria Kerr,56,rpierce@example.com,302-335-4343,6670 Tyler Parkway Suite 955,Lake Travis,ME,01446,38.278059,-38.448381
Harold Carroll,54,allenmark@example.net,001-819-588-7503,477 Franklin Burgs Apt. 537,Andrewmouth,CT,89687,20.030553,70.1679645
Brady Gonzalez Jr.,25,timothystone@example.org,331.221.6260,4463 Jessica Squares Apt. 909,Jessicamouth,KY,41678,-51.376751,45.7205275
James Silva,18,josephkidd@example.org,216.039.8793,35604 Kimberly Court Suite 504,New Barbara,NY,83501,79.227719,18.6308055
David Bell,26,melanie17@example.com,096-760-6216,880 Murray Cliffs,East Thomas,TX,05909,43.932158,-19.708770
Edward Pearson,80,michaelthomas@example.org,+1-119-479-2437x233,4172 Reed Row Apt. 066,West Jasonburgh,KY,93608,-14.824779,32.871081
Marc Pacheco,61,gowens@example.com,(782)763-6665,65174 Robert Run,North Theresamouth,ID,62081,84.226714,45.4644995
Brandon Walker,50,rebecca79@example.net,+1-533-183-3227,055 Rose Hill Apt. 356,South Denise,VT,40330,156.978857,20.1694705
Sheila Rogers,29,morganreginald@example.com,+1-242-034-1673x8714,603 Holmes Springs,West Laurashire,AL,98086,13.382284,-85.489479
Scott Fletcher,48,richardmcdonald@example.org,772.055.4814x031,336 Burns Cove Suite 793,South Ryan,LA,98634,-127.794319,-87.106084
Jordan Gutierrez,61,jacqueline67@example.org,414.166.9053x7393,1548 Pratt Flats Suite 246,South Meganchester,OR,90198,36.548344,52.4055475
Rachel Horton,37,kathycrawford@example.org,835.284.3385x099,31222 Karen Mountains,Lake Donald,ME,07141,122.008469,70.957249
Joseph Gilmore,73,rachaelcochran@example.org,7539054956,155 Brown Forge Suite 897,Jamesburgh,MS,68465,130.508389,50.779790
Daniel Price,57,htorres@example.net,054.054.6990x15611,77050 Amanda Islands,Lake Michaelview,NV,27548,-63.057814,-5.1150335
Sean Andersen,46,kathypowell@example.com,232.942.7366x90496,6330 Mitchell Villages,South Megan,NE,33487,134.537076,45.7446745
Marissa Williams,40,callahanrobin@example.org,187-474-7867x15378,552 David Shoals Apt. 278,Smallville,MH,26737,65.206274,78.6437445
Samuel Hart,59,icontreras@example.net,+1-160-217-2198x9398,648 Cruz Loop,Jacksonmouth,CO,40339,124.915907,29.1354825
Melissa Padilla,60,johnrodriguez@example.org,+1-059-473-9751x695,137 Deanna Spring Apt. 887,East Nicholas,OH,59102,-57.078527,-42.7889055
Colleen Nixon,32,eatonmatthew@example.com,132.388.9649x0553,06751 Anderson Parkway Suite 345,Port Norma,PA,24770,0.356622,-88.902359
Pamela Poole,32,dustinryan@example.org,081.482.7381x25393,3169 Amanda Junction,Brownfort,CT,18653,-54.744206,-59.142153
Sean Thomas,70,margaretlittle@example.net,001-514-475-4050x225,95096 Delgado Station,Rodriguezbury,PR,55916,-161.241357,-76.7915705
Tammy Jackson,77,jacobrobinson@example.org,001-555-390-4550x1772,06815 Mckee Harbors,East Christina,NJ,91059,48.920021,6.208021
Tony Gross,32,tinadelgado@example.net,+1-683-395-2792x0670,944 Benson Glens Apt. 864,Alexanderfort,GA,83286,51.574113,73.628811
Jerry Allen,55,pricecollin@example.org,998-174-7579,940 Elizabeth Forks,East Rachel,IN,50324,125.904103,-81.4709805
Brenda Jackson,55,wilsondeborah@example.net,767-157-8976,7633 John Turnpike Apt. 964,Curtisberg,CA,72442,148.094677,-42.752004
Dorothy Gonzalez,53,hhall@example.com,280.712.2091,045 Patton Pines,East Veronica,ND,19631,-94.553193,-50.8071775
Joseph Manning,72,cheyenne33@example.com,352-419-1648x7897,97409 Hernandez Roads,East Daniel,PA,73596,141.564229,82.746690
Cynthia Barton,61,kmercado@example.org,435-977-4510,431 Brandon Wells,South Donna,OR,27116,65.314135,85.692784
Samuel Freeman,54,jramirez@example.org,649-358-0827x1438,4584 Johnson Well Apt. 326,Port Cherylbury,MI,39630,89.817802,66.874514
Mark Thomas,27,cjensen@example.net,076.938.9152,937 Karen Landing Suite 236,Roblesmouth,NJ,56568,32.636441,54.417999
Seth Kelly,79,colleenbeltran@example.org,4631298722,72720 Carroll Hill Apt. 311,Kellerborough,AS,26371,-145.329736,6.089314
Charles Williams,56,michaelaguilar@example.org,(568)169-2717,33259 Mark Springs,South Renee,UT,68047,-75.922605,64.0041745
Elizabeth Lopez,30,mary44@example.net,(344)513-1666,655 Jones Extension Suite 150,Kathyberg,ME,97403,-80.976521,-77.848084
Nicholas Johnson,19,jane24@example.net,001-624-006-3914x84747,28094 Miller Rue Apt. 938,East Lisa,OR,92709,-81.349587,26.7420685
Valerie Brown,65,jacksonrebecca@example.com,(121)613-8079x5058,3753 Julie Union Apt. 659,North Jacquelineburgh,MD,48930,-65.009865,-58.646766
Caroline Herrera,55,sarnold@example.net,511-241-5775x9902,547 Roth Hollow,Thomasburgh,NM,15383,156.808430,-75.031369
Sarah Wilson,75,jasongarcia@example.com,333-987-5056,89266 Robinson Inlet Apt. 384,South Melissa,SD,78313,167.799776,87.569368
Erin Lester,29,howardedward@example.com,699-993-9612x5297,86369 John Rue Apt. 734,Donaldsonmouth,IA,43968,-85.641368,13.1042965
Zachary Baker,44,frankfrye@example.org,487-038-2029,347 Candice Place,Samanthatown,CO,76777,-40.399449,2.074489
Bradley Stein,47,iroth@example.com,(439)433-6805,511 Edward Cape,West Lauramouth,NV,42357,-100.181163,-9.4258115
Stephen Livingston,56,lisa40@example.org,+1-355-826-1671x9326,767 Brown Landing Suite 905,Scottville,VT,34679,91.953046,81.5821185
Brenda Spencer,77,lcampbell@example.org,467-011-2719,94792 Brewer Valleys,North Robert,KS,17212,41.534204,-63.9516975
Anne Jones,76,hillruth@example.com,(852)183-6442,12591 Barrett Coves Suite 683,South Davidland,DE,93199,66.380894,-19.8577745
Bridget Castaneda,59,pduffy@example.org,+1-340-163-7103x474,754 Martinez Walks,Liburgh,WI,83731,-152.333677,-36.350208
Connor Marshall,38,brianhuber@example.org,001-026-717-0644x964,459 Daniel Via Suite 061,Brownfort,NY,15247,31.261152,85.763148
Robert Neal,64,kingann@example.org,1378647838,88643 Morris Center Apt. 599,Angelachester,HI,16630,-63.524588,61.345351
Stacie Anderson,34,hchavez@example.com,581-136-7611,285 Nicole Spurs Apt. 919,Rodriguezfurt,MI,01225,132.801750,75.915091
Joseph Love,76,chavezchristopher@example.net,166-109-9094,599 John Trail,Alyssaville,IL,59803,-60.244530,76.6016175
Regina Chavez,55,webstergina@example.net,(727)187-0889x1102,4196 Stokes Station Apt. 237,Darrellstad,WV,51749,154.275882,32.335400
Leslie Diaz,46,nhernandez@example.org,+1-243-049-3336x813,1538 Vincent Ports Apt. 821,Morenofurt,DC,83913,177.764749,19.1597945
Jeremy Davis,19,gonzalezdaniel@example.org,031-339-2156x6820,3742 Daniel Island Apt. 182,Johnhaven,SD,64756,141.813626,-60.372928
Chris Cervantes,79,powellcaleb@example.net,2952327279,344 Gill Way,Vanessaport,WV,10274,-26.991591,-80.0488595
Amy Estrada,52,codyvaughan@example.net,015-636-8871x7683,2969 Woodward Parkway Apt. 651,Joelbury,VT,81308,-17.852954,5.577213
Ryan Dudley,64,sarahmurray@example.net,(464)165-6600x691,73723 Emily Plain,Martintown,IN,96655,-65.711769,-27.2995575
Jeffery Williamson,66,omiller@example.net,(718)227-7736,46337 Steven Ridges,Port Bettytown,NV,31682,-6.114394,42.6078825
Jason Butler,43,boydjohnny@example.org,329-812-2307,10539 Katrina Vista,Port Kim,MS,60025,6.078808,71.4444415
Elizabeth Ortega,55,ericgreen@example.com,189.870.1412,032 Pham Forks,Sandyville,OR,15958,-131.249981,-71.706507
Mrs. Shannon Chang,49,mcmahonjeanne@example.net,001-459-108-2072x941,58251 Michael Hills Apt. 357,Lake Annmouth,WY,44507,140.365374,10.0039425
Karen Wise,63,crosbyjoshua@example.net,311.888.2909x40523,1918 Amanda Fork Suite 518,Coxhaven,ID,52718,-122.871781,60.485634
Kathryn Mooney,59,oroberson@example.net,199.495.4427,804 Christopher Hill Suite 354,Williamsview,MN,90994,-106.684847,-69.270820
Jennifer Dennis,50,colleenschneider@example.net,+1-560-867-7482x0049,72528 Hicks Valley,Thompsonfurt,KS,86175,-116.676533,62.9954525
Kim Young,56,ewest@example.net,(031)828-1655,21110 Samantha Turnpike Apt. 561,Johnshire,ME,85528,92.988059,-70.669023
Daniel Rosales,80,manuel90@example.org,001-305-794-6740x87269,0622 Joseph Views,West Danielland,GU,35797,-70.859721,-87.413551
Timothy Byrd PhD,60,palmerlaura@example.org,(559)746-4662,379 Chavez Place Apt. 892,Roberttown,UT,36399,99.822246,-82.266710
David Knapp,80,robert23@example.org,7913096318,6063 Roger Circle,Andersonberg,VI,14420,124.741753,46.715774
Ian Medina DVM,56,wendy82@example.org,156.887.3240,940 Sims River Suite 358,South Alexishaven,NH,90083,-12.456530,-65.617480
Kenneth Sanders,31,qguerrero@example.net,439-608-2244x78598,66292 Knapp Inlet Apt. 725,Robinsonton,TN,10175,-32.790308,11.973531
Kevin Hatfield,32,rmoran@example.com,057-635-8939,783 Sherri Corner Suite 693,Lake Jasonport,MP,28282,149.580078,-44.1726405
Julia Warren,45,creynolds@example.net,005-583-3184,042 Brown Bridge Suite 848,West Jason,AR,59243,-72.406013,61.224405
Bradley Smith,35,johnsonsteven@example.org,110.593.1042x4904,4083 Harrison Streets,Lake John,MP,56044,-54.376387,-0.141186
Ronald Hall,28,wsmith@example.com,001-444-505-2810x836,9905 Meagan Isle Apt. 015,South Christopher,AS,37698,115.463612,6.0610495
Melissa Goodwin,41,lauren16@example.net,924-199-0982,9994 Robertson Glen,Port Kimberlyborough,MP,45898,146.013072,-72.650775
Jennifer Brown,63,robert44@example.net,269.714.2681x88342,812 Amy Rapid,New Kendrastad,LA,85790,-137.490167,-79.825008
Kristy Davis,32,kathysmith@example.net,679-534-3066,90686 Madeline Station,West Anna,AS,89516,52.872281,-79.476975
Eric Moore,65,jackie34@example.net,591.268.7624,71252 Franco Club,Williamstad,MA,57959,132.739589,61.198141
Robert Cobb,32,millslaurie@example.org,1308226164,28040 Timothy Squares,Port Andreaburgh,CO,10954,-20.008212,54.7114275
Brandon Davis,66,john30@example.com,4270766696,93082 Kimberly Isle Apt. 683,West Bradley,WA,24168,163.962962,15.844530
Brittany Delgado,76,amylambert@example.net,001-104-693-9279x729,00233 Knight Course,Jonathanberg,HI,79785,143.932516,39.4430115
Christopher Cooley,52,wsavage@example.com,001-450-961-0418x4881,539 Kyle Circles Suite 224,Bellshire,MN,51886,174.385300,22.7540235
Melissa Glenn,38,rflynn@example.com,5153830294,89403 Steven Fields,Lake Ronald,AZ,85105,-77.815734,-26.8973255
Erik Ramos,56,boydalejandro@example.org,(417)706-6931,15590 Heather Flats Suite 557,South Teresamouth,DC,71413,-82.479867,-45.5966965
Jennifer Williams,60,garrisontimothy@example.com,5518731167,851 Matthew Overpass,New Kristenview,DE,60494,-103.961358,4.7079615
Christine Taylor,28,heidi67@example.org,838.924.8999,9178 Mason Branch Suite 270,East Calebtown,WA,67002,-159.263810,-19.311719
Cheryl Schwartz,22,vhouse@example.com,263.712.6966x294,576 William Fall,East Kellystad,IA,11954,-109.254625,55.5276125
